video_id,channel_id,channel_title,niche,title,view_count,like_count,comment_count,duration_seconds,engagement_rate,day_of_week,hour_of_day,duration_category,channel_median_views,performance_ratio,performance_label,title_length,word_count,has_number,has_dollar,has_rupee,has_question,has_exclamation,has_vs,has_challenge,has_hours,has_last,has_win,has_free,has_extreme,has_best,has_worst,has_every,has_first,has_only,has_never,has_days,has_review,has_how,has_why,has_what,duration_encoded
slC0OBYb7EI,20,ATHLEAN-X™,fitness,Incline Curls Tip You’re Forgetting!,279185,7175,104,35,2.607231763884163,2,21,short,415314.5,0.6722255062127617,Medium,36,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTDAe-DCgtY,20,ATHLEAN-X™,fitness,Sacha Baron Cohen Body Transformation (EXPOSED!),1112491,4801,427,1239,0.4699363860022238,0,16,long,415314.5,2.6786712238556563,High,48,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0JeQlfQ5iCg,20,ATHLEAN-X™,fitness,Do This Right Before Bed EVERY Night,1087048,9365,403,486,0.8985803754756,3,18,medium,415314.5,2.6174092163890257,High,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DqNT_u6XoGo,20,ATHLEAN-X™,fitness,New Superman Reveals His Diet and Workout (40 LBS OF MUSCLE!?),1049550,8390,993,1186,0.8940021914153684,0,17,long,415314.5,2.52712101311175,High,62,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6aS49WovOwU,20,ATHLEAN-X™,fitness,This Matters MORE Than Strength,98428,2725,48,45,2.8172877636444915,1,19,short,415314.5,0.23699630039403874,Low,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l50L2T71xis,20,ATHLEAN-X™,fitness,How to Get Bigger Legs WITHOUT Squats (PAIN FREE),1253098,18859,596,535,1.5525521547396932,6,16,medium,415314.5,3.0172267041001457,Viral,49,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
K_13WzNS_dk,20,ATHLEAN-X™,fitness,Training to Failure Isn’t Necessary?,146382,4132,79,76,2.8767198152778346,3,21,short,415314.5,0.35246060515585176,Low,36,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neuPgj1lyqE,20,ATHLEAN-X™,fitness,Best Wrist Position for Curls (HUGE BICEPS),228107,6843,104,70,3.0455005764838434,2,18,short,415314.5,0.5492391910227069,Medium,43,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MCfaMfPKWK8,20,ATHLEAN-X™,fitness,The WORST Fitness and Nutrition Lies People STILL Believe!,442965,12864,650,1537,3.0508053683699616,0,18,long,415314.5,1.0665772565128355,High,58,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
ILtMEOereYo,20,ATHLEAN-X™,fitness,5 Things EVERY Ripped Guy Does,325269,6879,313,51,2.2110929722783297,2,18,short,415314.5,0.7831871990985145,Medium,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NL3YsKLAch8,20,ATHLEAN-X™,fitness,Single Leg Squats Equate to HOW Much Weight?!?,174680,4541,88,62,2.6499885504923286,1,19,short,415314.5,0.42059692112844604,Low,46,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ris9tKqMwgU,20,ATHLEAN-X™,fitness,Stop F*cking Up The Arnold Press (PROPER FORM!),1297171,7829,310,461,0.6274423341255702,3,19,medium,415314.5,3.1233462833587557,Viral,47,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XR70Tq-jtdE,20,ATHLEAN-X™,fitness,THIS is How You'll Get Lean Once and For All (GUARANTEED!),1177398,15602,843,1587,1.396723962500361,0,18,long,415314.5,2.834955196604019,High,58,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HflN05RrzGY,20,ATHLEAN-X™,fitness,"Why Most ""Over 40"" Workouts FAIL (And What Actually Works)",1196703,15721,1040,1007,1.4005981433989887,3,20,long,415314.5,2.881438042736288,High,58,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
DCe8f6vMe9A,20,ATHLEAN-X™,fitness,Stop Screwing Up Incline Dumbbell Curls (PROPER FORM!),1750404,18929,414,305,1.105059174910478,0,18,medium,415314.5,4.214646972354686,Viral,54,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lr9JJNJS7dY,20,ATHLEAN-X™,fitness,ATHLEAN-X™ is live!,43562,983,64,1220,2.4034709150176763,3,16,long,415314.5,0.10488918638766526,Low,19,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
knG3btP-SCc,20,ATHLEAN-X™,fitness,“Health” Foods Are Keeping You Fat,282651,4236,131,48,1.5450148770037964,1,21,short,415314.5,0.6805709889734165,Medium,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBrek6S8W4o,20,ATHLEAN-X™,fitness,6 Exercises That Undo Years of Damage! (SLOW AGING),1135782,23105,690,879,2.095032321343356,6,17,long,415314.5,2.7347516159440617,High,51,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
e-N8bHNcLP4,20,ATHLEAN-X™,fitness,Don’t SKIP This Total Body Stretch (DO IT DAILY!),134252,3474,41,43,2.6182105294520754,3,20,short,415314.5,0.32325382330739716,Low,49,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFPcfYIceBA,20,ATHLEAN-X™,fitness,8 Most Effective Exercises for Gaining Muscle,1276473,28625,830,1518,2.3075302023622903,6,18,long,415314.5,3.0735093525508983,Viral,45,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CIy9sX_cpVM,20,ATHLEAN-X™,fitness,From “Fat” to “Fit” in 24 Hrs (SERIOUSLY!),186545,3129,61,46,1.7100431531265916,2,20,short,415314.5,0.4491656323099723,Low,42,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z6uloG17Jhg,20,ATHLEAN-X™,fitness,How I Transformed My Body in 24 Hours! (STEP ONE: Drink Soda),228149,11410,1272,272,5.558648076476338,0,19,medium,415314.5,0.5493403192038804,Medium,61,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
BK2HdRp4Oo0,20,ATHLEAN-X™,fitness,Size vs Strength | How To Train For Each (OR BOTH!),1361513,16347,1356,2045,1.3002446542926875,0,17,very_long,415314.5,3.278269841288951,Viral,51,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Iq1LP6dnf1U,20,ATHLEAN-X™,fitness,This Bodyweight Exercise CANNOT Be Ignored,199056,6520,85,69,3.318161723334137,3,20,short,415314.5,0.47928979123050125,Low,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npVSPXphcMQ,20,ATHLEAN-X™,fitness,The BEST Way To Do Pushups!,331168,8888,103,42,2.714936225722292,1,18,short,415314.5,0.7973908929257225,Medium,27,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3hC8q7mAUtw,20,ATHLEAN-X™,fitness,"Will Tennyson’s Bodybuilding Plan (GOOD, BAD & UGLY!)",509372,6126,333,1531,1.2680320080412744,6,17,long,415314.5,1.2264729500173965,High,53,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fn20RMooEGU,20,ATHLEAN-X™,fitness,You’re Doing Pushups Wrong (Flip Them!),150534,3779,193,107,2.638606560644107,4,21,short,415314.5,0.3624578482090079,Low,39,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ac6WhCsMArE,20,ATHLEAN-X™,fitness,These Pushups Will Change Your ENTIRE Body (GUARANTEED!),1675671,62368,1173,748,3.7919734840550445,6,18,long,415314.5,4.034703820839388,Viral,56,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6_g-bui2qcw,20,ATHLEAN-X™,fitness,10 Min Ab Workout for 6 Pack Abs (RESULTS GUARANTEED),1087356,21118,822,688,2.0177384407682486,3,20,long,415314.5,2.618150823050965,High,53,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
dgcKUYjDCX0,20,ATHLEAN-X™,fitness,Women Wish You'd Do THESE Exercises More!,263788,6944,448,1431,2.802250291901072,0,17,long,415314.5,0.6351523965573078,Medium,41,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Iio94MY5jFM,20,ATHLEAN-X™,fitness,7 Diet & Training Mistakes to Avoid Now!,239044,6428,401,1331,2.856796238349425,3,18,long,415314.5,0.5755734509630653,Medium,40,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
sa0cbFSizjg,20,ATHLEAN-X™,fitness,90% People Become Flexible With These 5 Stretches!,789718,29506,532,496,3.8036362347065658,0,17,medium,415314.5,1.9014939280954555,High,50,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fg5kjeClgrw,20,ATHLEAN-X™,fitness,Arnold’s “Wide Grip” Bench Form (GOOD or BAD?),386350,6571,115,66,1.7305551960657435,3,22,short,415314.5,0.9302588761047351,Medium,46,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThyVhkr2964,20,ATHLEAN-X™,fitness,"Stop Doing ""100 Pushups A Day"" (I'M BEGGING YOU!)",1753467,34556,3657,1126,2.17928252998203,0,18,long,415314.5,4.222022106138842,Viral,49,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
x9jvUHbbIhU,20,ATHLEAN-X™,fitness,Gym Exercises Ranked (BEST TO WORST!),1949121,38227,1656,1555,2.046204417273222,1,17,long,415314.5,4.693120514694286,Viral,37,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
MENW8gHhCV8,20,ATHLEAN-X™,fitness,Fix a Sore Low Back (WITH JUST A WALL),204719,6575,88,61,3.2547052300958876,0,20,short,415314.5,0.49292524099206747,Low,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAAU860x-EI,20,ATHLEAN-X™,fitness,Creatine: Food Alone Isn’t Enough,102706,1842,50,58,1.8421513835608436,4,20,short,415314.5,0.24729692799071548,Low,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oLRqAgzD2vU,20,ATHLEAN-X™,fitness,5 Exercises You’ll Regret Ignoring in 10 Years!,1060549,45581,1171,500,4.408282879904654,6,17,medium,415314.5,2.5536045575100315,High,47,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-OcZN6X1qeY,20,ATHLEAN-X™,fitness,“Use it or Lose it” is REAL,359833,20443,398,55,5.791853443125005,4,23,short,415314.5,0.8664108765766666,Medium,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juo_9Lkwu0M,20,ATHLEAN-X™,fitness,Do This EVERY Morning (Workout or Not!),1199701,57519,489,58,4.835204771855654,2,22,short,415314.5,2.888656668621009,High,39,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d2r5TCqnR4Y,20,ATHLEAN-X™,fitness,Do EZ Bar Curls Like This (IMPORTANT),2081038,47069,827,60,2.301543748840723,2,20,short,415314.5,5.0107520926912015,Viral,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95qbW9S_WW8,20,ATHLEAN-X™,fitness,Creatine: Everything You NEED to Know Before Taking,907714,24650,1838,1172,2.9180997538872377,6,18,long,415314.5,2.1856063296610158,High,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
UVg096XPLjo,20,ATHLEAN-X™,fitness,Masturbation is KILLING Your Gains,366832,8675,1432,495,2.7552121952283333,0,19,medium,415314.5,0.8832631656250866,Medium,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AAmIiuhkfA0,20,ATHLEAN-X™,fitness,STOP Doing Swings Like This!,397313,10974,127,50,2.794018821432976,5,18,short,415314.5,0.9566557392048677,Medium,28,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CcwFItF9aOk,20,ATHLEAN-X™,fitness,This Fixes Bad Posture (ROUNDED SHOULDERS),292088,10085,64,40,3.474637780394949,1,21,short,415314.5,0.703293528157577,Medium,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BavuJEzLSB0,20,ATHLEAN-X™,fitness,Building Muscle at 40: What Nobody Tells You,1432488,31493,3171,1070,2.419845750889362,6,17,long,415314.5,3.4491644284030536,Viral,44,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BjEOEatZ3tI,20,ATHLEAN-X™,fitness,This Stretch Can Fix Your Body,420288,17975,165,58,4.316088015836759,3,20,short,415314.5,1.011975262120634,High,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qu1pqo-dbXM,20,ATHLEAN-X™,fitness,5 Exercises That Fix 95% Of Your Problems,2151291,81206,1368,719,3.838346369691502,0,17,long,415314.5,5.179908238214654,Viral,41,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
zEf4pKoKc70,20,ATHLEAN-X™,fitness,The PERFECT Shoulder Workout (2025 EDITION),661419,16660,603,520,2.609994572275668,3,21,medium,415314.5,1.5925738205624893,High,43,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mFKu8a8jLjM,20,ATHLEAN-X™,fitness,The Truth About “Building Muscle WHILE Burning Fat”,275960,8295,194,57,3.076170459486882,1,19,short,415314.5,0.6644603065869359,Medium,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bItpulYxwFY,20,ATHLEAN-X™,fitness,I Can’t Believe This Sh*t (OUTRAGEOUS FITNESS VIDEOS!),264722,8102,398,877,3.2109156020277876,6,17,long,415314.5,0.6374012946815004,Medium,54,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LB4CxC7Ckbw,20,ATHLEAN-X™,fitness,The Best and Worst Stretches For Your Chest,275338,10600,346,514,3.975477413215757,4,17,medium,415314.5,0.6629626463800324,Medium,43,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2ogArxKjnoM,20,ATHLEAN-X™,fitness,He’s Skinny BUT Incredibly Strong!,253979,9879,308,49,4.01096153619,0,22,short,415314.5,0.6115341506256102,Medium,34,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iK58TeDzNpw,20,ATHLEAN-X™,fitness,Please STOP Doing Upright Rows!,445816,12571,161,37,2.8558867335402947,1,22,short,415314.5,1.073441933763449,High,31,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AUck955soQ,20,ATHLEAN-X™,fitness,Mark Wahlberg's Day of Eating Reviewed (RIPPED AT 52?!?),745656,13369,1340,1061,1.97262544658663,0,19,long,415314.5,1.7954008347890575,High,56,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
VCw_uIxW8WE,20,ATHLEAN-X™,fitness,STOP Doing This On Bicep Curls!,969158,34197,269,40,3.5562828764762813,4,21,short,415314.5,2.3335520430902363,High,31,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hmeTQHsBwv8,20,ATHLEAN-X™,fitness,The Most Effective Biceps Workout (SIZE AND DEFINITION),602586,16423,491,675,2.8069022512969104,3,21,long,415314.5,1.450914909062891,High,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
zk6BHl-7ZTI,20,ATHLEAN-X™,fitness,The Best Hip Flexor Stretch Known to Man!,267169,12511,103,55,4.721356145361176,1,19,short,415314.5,0.6432932151417781,Medium,41,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8Nkfuhxsl-0,20,ATHLEAN-X™,fitness,The PERFECT Tricep Workout (2025 EDITION),648723,15645,427,752,2.4774826852138743,6,19,long,415314.5,1.5620042160820293,High,41,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
qZn5xXqjTZE,20,ATHLEAN-X™,fitness,The Problem with the “Carnivore” Diet,64306,2566,120,47,4.176904176904177,4,19,short,415314.5,0.15483687663204632,Low,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U5VtjFywhIA,20,ATHLEAN-X™,fitness,"5 Stretches That Instantly ""UNDO"" Sitting (FEEL AMAZING!)",354499,18577,353,515,5.339930437039315,3,21,medium,415314.5,0.8535675975676265,Medium,57,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
noZZ0LWjL10,20,ATHLEAN-X™,fitness,Which Form of Creatine is REALLY Best?,363181,6020,156,61,1.7005294880514124,1,21,short,415314.5,0.8744722373045005,Medium,38,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhUJIkdToe8,20,ATHLEAN-X™,fitness,9 Muscle Building Mistakes I REGRET Making!,1152715,31239,826,1151,2.7816936536784893,0,19,long,415314.5,2.7755231276538623,High,43,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
74XocPGr1SU,20,ATHLEAN-X™,fitness,Do More Unbroken Pull-Ups (INSTANTLY),315266,13138,125,46,4.20692367714882,4,16,short,415314.5,0.7591018372823487,Medium,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QXtXEug0PLU,20,ATHLEAN-X™,fitness,The PERFECT Leg Workout (Backed by Science),899965,20015,726,1034,2.304645180645914,0,19,long,415314.5,2.166948180234497,High,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
COExPEOqkAI,20,ATHLEAN-X™,fitness,Can Cold Showers Build Muscle??,95793,3631,119,55,3.91469105258213,4,20,short,415314.5,0.23065171093231757,Low,31,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plvHqKkfKwk,20,ATHLEAN-X™,fitness,"How to Get Taller, Wider Biceps",3073701,26850,175,53,0.8792332110377684,3,21,short,415314.5,7.400899800031061,Viral,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hFhN7K8VpMs,20,ATHLEAN-X™,fitness,Please STOP This Dumb Exercise!,410341,17779,397,51,4.429486695212031,1,21,short,415314.5,0.9880247378793661,Medium,31,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDFV9xrF_6Y,20,ATHLEAN-X™,fitness,Do This Stretch EVERY Day For Better Posture!,173163,10271,83,49,5.979337387317152,0,22,short,415314.5,0.4169442675370111,Low,45,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
BhnMhfP3zko,20,ATHLEAN-X™,fitness,No More Love Handles (5 STEPS TO A SCULPTED WAIST!),618521,18015,529,770,2.998119708142488,6,20,long,415314.5,1.489283422562901,High,51,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AbLcwcl0TUY,20,ATHLEAN-X™,fitness,The Most “Effective” DB Bench Press?,164882,8053,97,49,4.9429288824735265,4,22,short,415314.5,0.3970051611489606,Low,36,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmfLB-SqpEU,20,ATHLEAN-X™,fitness,Skinny Guy INSANE Shoulder Transformation! (NATURAL),181152,3877,167,12,2.232379438261791,3,19,short,415314.5,0.4361802922845217,Low,52,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z0eZZrYk7ss,20,ATHLEAN-X™,fitness,"STOP, You’re Lifting Too Fast!",72765,3697,45,50,5.142582285439428,1,19,short,415314.5,0.17520457388316565,Low,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_nHfo7WEVo,20,ATHLEAN-X™,fitness,My Favorite Way to Do Triceps Pushdowns,132820,6602,134,60,5.071525372684837,3,20,short,415314.5,0.3198058338921468,Low,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qYCMhAWdDYc,20,ATHLEAN-X™,fitness,Eat Like THIS To Get Lean (GUARANTEED),87363,4555,159,59,5.395876973089294,2,20,short,415314.5,0.21035384028248472,Low,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h75LrmiiJGk,20,ATHLEAN-X™,fitness,The IDEAL Way to Train Rear Delts,189340,8925,84,51,4.758107108904616,1,17,short,415314.5,0.455895471985688,Low,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fX36liNtKzw,20,ATHLEAN-X™,fitness,The PERFECT Back Workout (2025 EDITION),845350,21080,664,920,2.572189034127876,6,17,long,415314.5,2.0354454275013274,High,39,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
07_XesYi77o,20,ATHLEAN-X™,fitness,The Best Way to End Your Shoulder Workout,242348,15787,117,60,6.562463894894945,4,18,short,415314.5,0.5835288678820508,Medium,41,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a5Rnn8MMh1U,20,ATHLEAN-X™,fitness,The ONLY Exercises You Need to Look Jacked,664557,24733,900,37,3.857155970067278,3,21,short,415314.5,1.6001295403844555,High,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uXTbDvyhbnA,20,ATHLEAN-X™,fitness,Weights vs Cardio (Best Recommendation),114484,3705,78,42,3.304391880088047,4,20,short,415314.5,0.2756561593683823,Low,39,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PUP3ND8KblI,20,ATHLEAN-X™,fitness,Do This Stretch EVERY Day (FEEL AMAZING!),655874,34185,238,43,5.248416616606239,2,22,short,415314.5,1.5792224928337442,High,41,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
TSXVcb2Wc9k,20,ATHLEAN-X™,fitness,Should You AVOID Oblique Exercises?,3555571,160668,322,47,4.527824082264143,1,19,short,415314.5,8.561153053890486,Viral,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zD266B2jk0s,20,ATHLEAN-X™,fitness,The PERFECT Chest Workout (2025 EDITION),1812667,34137,994,959,1.938083497961843,0,18,long,415314.5,4.36456468531679,Viral,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
humn_1kCZ1Q,20,ATHLEAN-X™,fitness,How to Get Lean From ANY Body Fat Level,549969,17729,235,48,3.2663659224429016,4,20,short,415314.5,1.324222968376977,High,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qUD44VEldEo,20,ATHLEAN-X™,fitness,How to Build Big Legs WITHOUT Heavy Squats,278638,12413,233,45,4.5385051572290935,3,17,short,415314.5,0.6709084320436681,Medium,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_YUUNv9smng,20,ATHLEAN-X™,fitness,"Get ""6 Pack Abs"" in 22 Days! (DIET | WORKOUT)",434373,14794,467,366,3.5133399175363107,2,17,medium,415314.5,1.0458893200213333,High,45,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8Tbml_pGdwg,20,ATHLEAN-X™,fitness,Use THIS On Lat Pulldowns For Bigger Lats,233472,9759,152,50,4.245048656798246,0,20,short,415314.5,0.5621571122607084,Medium,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DZyzy_ZyhcI,20,ATHLEAN-X™,fitness,4 Step Body Fat Solution (GET LEAN IN 2025!),487262,19716,957,683,4.242686686012863,6,18,long,415314.5,1.1732361860710376,High,44,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9TkJpBaMx1I,20,ATHLEAN-X™,fitness,Why You CAN’T Skip Cardio! (SORRY),251787,13598,317,58,5.526496602286854,4,21,short,415314.5,0.6062562226938862,Medium,34,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Xnl3APItr3k,20,ATHLEAN-X™,fitness,Do This Stretch EVERY Morning (FEEL AMAZING!),1274058,71441,577,55,5.652646896766082,3,21,short,415314.5,3.0676944821334193,Viral,45,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
o_AbaftkNes,20,ATHLEAN-X™,fitness,How Much Protein You REALLY Need to Build Muscle,447317,9222,531,37,2.1803329629770385,0,19,short,415314.5,1.0770560623334846,High,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPXjwGiKOmo,20,ATHLEAN-X™,fitness,"The Most ""Effective"" Back Workout to Get A Wider Back (EFFECTIVE REPS)",220733,7859,451,721,3.7647293336293166,6,18,long,415314.5,0.5314839717852374,Medium,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Um5QZEqjoFM,20,ATHLEAN-X™,fitness,"""Six Pack Abs"" Don't Mean You're Healthy!",81803,3815,90,44,4.773663557571238,4,18,short,415314.5,0.1969663953461774,Low,41,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yghNB3z0Ulw,20,ATHLEAN-X™,fitness,How to Fix Rounded Shoulders (FOREVER!),696114,22985,528,651,3.377751345325622,3,20,long,415314.5,1.6761129216533495,High,39,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
